"caseid"	"gender"	"age"	"race"	"education"	"income"	"HomeOwner"	"PrimTurnout"	"turnout2008"	"votes2008"	"turnout2004"	"votes2004"	"UsualVoter"	"religion"	"married"	"PartyID"	"Ideology"	"GayMarriage"	"UllamAppove"	"OuterLike"	"InnerLike"	"VonNeumann"	"Clinton"	"Hastings"	"Rosenbluth"	"Ullam"	"Best"	"TotPop"
"ID944"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID945"	8905.25	1.5	38	1	1.75	6.5	2	1.5	1.25	2	1.5	2.25	1.5	2	4.5	1	3.25	1.75	-0.5	0.208333333333333	-0.25	-0.125	0.375	0.375	-0.0416666666666668	-0.75	0.0416666666666668	4
"ID946"	13630	2	45	1	3	7	3	2	1	1	2	3	1	2	8	3	4	3	0	0	0	0	-1	0	0	0	0	1
"ID947"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID948"	17549	1.5	46.5	1	4	9	1	2	1.5	2	2	1	1	5	3.5	0	1.5	2	-1	0.75	-0.75	-0.5	0.5	1	0.5	-1	-0.5	2
"ID949"	10844.3333333333	1.66666666666667	65.3333333333333	1	2.66666666666667	5.66666666666667	1.83333333333333	1.5	1.16666666666667	1.66666666666667	1.66666666666667	1.83333333333333	1.16666666666667	2.16666666666667	3.5	3.33333333333333	4.33333333333333	2.33333333333333	-0.5	-0.222222222222222	0.166666666666667	0.333333333333333	-0.0833333333333333	-0.0833333333333333	0	-0.333333333333333	0.583333333333333	6
"ID950"	12769.5	2	49.5	1	2.5	8.75	1	1.5	1.25	1.75	2	1.75	1	1.75	2.75	2.5	3.25	2.5	-0.25	0.375	0	0.25	0	0.125	0	0.166666666666666	0.5	4
"ID951"	2741.33333333333	1.33333333333333	43	1	2.66666666666667	9.33333333333333	1.33333333333333	1.66666666666667	1	1.33333333333333	1.66666666666667	2	1.33333333333333	3	2	3.66666666666667	6	2.33333333333333	0.277777777777778	0	0.277777777777778	0.166666666666667	-0.388888888888889	-0.0555555555555557	-0.0555555555555557	0.333333333333333	0.333333333333333	3
"ID952"	17923.5	1	63.5	1	2.5	5.5	1	1.5	1	1	2	1.5	1	1.5	1	2.5	6.5	1.5	0	-0.0833333333333335	0.25	0.75	0.25	-0.166666666666666	-0.25	0.25	0.5	2
"ID953"	11695	1	68	1	2.5	7.5	1	2	1	1.5	2	1.5	1	1	2.5	2.5	5.5	1.5	-0.5	0.25	0.25	0.5	-0.5	0.5	0	0	0.5	2
"ID954"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID955"	19958.5	1.5	30.5	1	2.5	8.5	1.5	1	1	1	1.5	2	1.5	1	6	4.5	6	1	0.5	-0.25	0.5	0.5	-0.5	-0.666666666666667	0	0.5	0.5	2
"ID956"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID957"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID958"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID959"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID960"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID961"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID962"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID963"	17448	2	64	1	3	13	1	1	2	2	2	1	1	4	1	0	1	2	-1	0.5	-1	-1	0	0.5	1	-1	-1	1
"ID964"	5098	2	34	1	4	14	1	2	1	1	2	2	1	1	1	6	6	2	-0.5	-1	-0.333333333333333	0.5	-1	-0.5	0	-0.5	0.5	1
"ID965"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID966"	12192.5	1.5	33.5	2.5	4.5	14	1	1.5	1	2	1	1.5	1.5	3	8	2	4	2	-0.75	0.25	0	0	0	1	0	-0.5	-0.5	2
"ID967"	10407.25	1.75	58.25	1	3.75	12.75	1	1.5	1	1.25	2	2.25	1	2.5	1.75	3.75	5.25	2.25	-0.375	0	-0.25	0.375	0.208333333333333	0.208333333333333	0	-0.25	0	4
"ID968"	10573	2	45	3	3	11	1	1	2	2	1	2	2	1	4	1	2	3	0	0	0	0	0	0	0	0	0	1
"ID969"	10105	1	50	1	4	15	1	2	1	1.5	2	3	1	3.5	3.5	4.5	6	2	-0.5	-0.0833333333333335	0.0833333333333335	0.416666666666667	-0.333333333333333	0.25	0	-0.416666666666667	0.25	2
"ID970"	14513.25	1.25	50.25	1	4.25	14.25	1	1.25	1.25	1.25	1.5	1.5	1.25	2	1.25	4	4.5	1	0	-0.25	0.375	0.708333333333333	-0.583333333333333	-0.666666666666667	-0.25	-0.0416666666666668	0.5	4
"ID971"	7925.75	1.25	35.75	1.75	3.75	13.75	1	1.5	1	2	1.75	2	1	1.25	3.5	3.75	3.5	2	-0.75	0.0416666666666668	-0.0833333333333332	-0.25	0.166666666666667	0.125	0	-0.625	0	4
"ID972"	14553.6666666667	1.66666666666667	51.3333333333333	1	3	13	1	1.33333333333333	1.33333333333333	1	2	2	1	2.66666666666667	2.33333333333333	5.66666666666667	5	1.33333333333333	0.5	-0.5	0.166666666666667	0.5	-0.333333333333333	0.444444444444444	-0.111111111111111	0.611111111111111	0.277777777777778	3
"ID973"	22789	2	29	1	3	11	1	1	2	2	1	1	2	4	1	2	7	2	-0.333333333333333	0.5	0	-0.5	0	1	0.333333333333333	-0.5	0	1
"ID974"	10417.5	1.5	49.3333333333333	1	3.83333333333333	13.5	1	1.5	1.16666666666667	1.5	1.83333333333333	1.5	1.16666666666667	2.33333333333333	3.5	2.66666666666667	3.66666666666667	1.66666666666667	-0.416666666666667	-0.0833333333333333	0.111111111111111	-0.0833333333333333	0	0.0833333333333333	0.166666666666667	-0.25	0.333333333333333	6
"ID975"	9380.4	1.6	50.2	1.4	3.2	13.4	1	1.6	1.2	1.6	2	1.8	1	1.2	1	3.2	5	1.8	0.333333333333333	-0.0666666666666666	0.2	0.166666666666667	-0.1	0.1	0.1	0.466666666666667	0.5	5
"ID976"	22140	2	47	1	2	15	1	1	1	1	2	2	1	4	1	5	5	1	-0.5	0	0	0.333333333333333	1	0	0	-0.333333333333333	0	1
"ID977"	10593.5	2	52.5	1	3.5	14	1	1.5	1	2	1.5	1.5	1	2.5	1	1.5	4.5	2	-0.416666666666667	0	0	0.25	-0.5	0.666666666666667	0.25	-0.666666666666667	0.25	2
"ID978"	11807	2	43	2	3	14	1	2	1	2	2	1	1	1	8	0	4	3	-1	1	-0.5	-0.5	-0.5	1	0.333333333333333	-0.5	-1	1
"ID979"	6770.66666666667	1.66666666666667	51.3333333333333	1	4	13.6666666666667	1	1	1	1.33333333333333	2	1.33333333333333	1	2	1	3.66666666666667	3.66666666666667	1.66666666666667	-0.666666666666667	0	-0.5	0.277777777777778	-0.222222222222222	0.444444444444444	0.388888888888889	-0.666666666666667	-0.166666666666667	3
"ID980"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID981"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID982"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID983"	11725	2	73	2	2	7	2	1	2	2	1	1	2	1	2	3	4	3	-1	-1	-1	-1	-1	0.333333333333333	0.5	-1	0	1
"ID984"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID985"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID986"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID987"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID988"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID989"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID990"	8864	1	82	1	2	8	1	2	1	2	2	1	1	1	2	0	3	1	-0.5	1	-0.5	0	1	0.5	0	-1	-0.5	1
"ID991"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID992"	15641	2	53	1	2.5	6	1.5	1.5	1.5	2	2	2.5	1	1	3.5	3	3	2.5	-0.75	0	0	0	0	0.25	0	-0.5	0.25	2
"ID993"	14258.4	1.6	62.2	1	2	6.6	1.6	1.2	1.2	1.8	2	1.2	1.2	1.8	3.4	1	3.2	1.8	-0.6	0.733333333333333	-0.566666666666667	0	0.633333333333333	0.666666666666667	0.2	-0.533333333333333	0	5
"ID994"	9392.75	1.75	57	1	2.5	5.125	1.375	1.625	1.125	1.75	1.75	1.625	1.25	2.625	3.625	1.875	3.25	1.875	-0.666666666666667	0.3125	-0.3125	-0.125	0.3125	0.270833333333333	0.0833333333333334	-0.5	0.125	8
"ID995"	12033.3	1.6	46.2	1	2	4.2	1.2	1.3	1.5	2.2	1.5	1.9	1.8	3	4.9	1.3	3.6	2	-0.533333333333333	0.35	-0.4	-0.3	0.133333333333333	0.0833333333333333	0.183333333333333	-0.383333333333333	-0.2	10
"ID996"	9445.33333333333	1.66666666666667	42	1	2.33333333333333	4.66666666666667	1.33333333333333	1.33333333333333	1.33333333333333	1.66666666666667	1.66666666666667	1.66666666666667	1.33333333333333	1	1	1.66666666666667	5	2	0	0.5	0.166666666666667	0.166666666666667	0.166666666666667	-0.333333333333333	-0.166666666666667	0.333333333333333	0.5	3
"ID997"	11395	1.33333333333333	38.6666666666667	1	3	7.66666666666667	1.66666666666667	1	1.33333333333333	1.66666666666667	1.66666666666667	1.33333333333333	1.33333333333333	2.33333333333333	3.33333333333333	3.66666666666667	3	1.66666666666667	-0.333333333333333	-0.5	0	-0.333333333333333	-0.5	-0.5	0	0	-0.333333333333333	3
"ID998"	21377	2	73	1	1	9	1	2	1	1	2	2	1	1	2	6	7	2	1	-1	0.5	1	-1	-1	0	1	1	1
"ID999"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1000"	11890	2	52.5	1	3	10	1	1.5	1.5	2	1.5	1.5	1	3	2.5	1	2.5	2	-1	0.666666666666667	0	0	0.5	0.5	0.25	-1	0	2
"ID1001"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1002"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1003"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1004"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1005"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1006"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1007"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1008"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1009"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1010"	8106	1	38	1.5	4	12	1	1.5	2	2	1.5	1	1.5	1	6.5	0	5.5	1.5	-0.75	1	0	-0.25	0.75	0.5	0.25	-0.5	0.25	2
"ID1011"	7416	1	55	1	2	16	1	2	1	1	2	2	1	2	1	6	7	1	1	-1	1	1	-1	0	0	1	1	1
"ID1012"	2808	2	38.5	1	4	14	1	1.5	1	1.5	2	1.5	1	1.5	8	2.5	4	2.5	-0.166666666666666	0.25	0.25	0.75	0.25	0.5	0.25	0	0.25	2
"ID1013"	7886.33333333333	1.33333333333333	41.6666666666667	1.66666666666667	3	14	1	1.66666666666667	1	1.33333333333333	2	1.66666666666667	1.33333333333333	1	4.33333333333333	3	5.33333333333333	2	-0.166666666666667	0.166666666666667	0.0555555555555557	0.0555555555555557	0.333333333333333	0.333333333333333	0.166666666666667	0.166666666666667	0.555555555555556	3
"ID1014"	14689.25	2	51	1	2.75	14.75	1	1.5	1	1	2	2	1	2.25	1	5.25	6	1	0	-0.25	0.5	0.333333333333333	0	-0.416666666666667	0	0.208333333333333	0.625	4
"ID1015"	10712.2	1.4	47	1.4	3.4	13.4	1	1.6	1	2.2	1.8	1.4	1.2	2.2	2.4	1.6	3.6	1.4	-0.8	0.4	-0.1	0.2	0.4	0.8	0.2	-0.8	0.133333333333333	5
"ID1016"	8530.75	1.75	55	1.5	3.75	13.25	1	1.5	1	1.75	2	1	1	1.5	1.75	1	3.25	2	-0.875	0.75	0	0.166666666666667	0.75	0.5	0.166666666666667	-0.75	-0.25	4
"ID1017"	10765.5	1.5	48.4	1.3	3.1	13.2	1	1.6	1	1.6	1.7	1.4	1.3	1.9	2.8	1.7	4.3	1.7	-0.333333333333333	0.2	-0.1	0.25	0.35	0.1	0.183333333333333	-0.166666666666667	0.283333333333333	10
"ID1018"	8565.54545454545	1.54545454545455	52.2727272727273	1.54545454545455	3.18181818181818	12.9090909090909	1	1.63636363636364	1.09090909090909	1.81818181818182	1.90909090909091	1.63636363636364	1.18181818181818	2.27272727272727	2.27272727272727	1.72727272727273	3.63636363636364	1.81818181818182	-0.712121212121212	0.590909090909091	-0.363636363636364	-0.0303030303030303	0.196969696969697	0.333333333333333	0.0303030303030303	-0.545454545454545	0.0303030303030303	11
"ID1019"	9986	1.55555555555556	45.6666666666667	1.66666666666667	3.22222222222222	13.1111111111111	1	1.55555555555556	1.11111111111111	1.88888888888889	1.66666666666667	1.44444444444444	1.33333333333333	3.11111111111111	3.44444444444444	1.77777777777778	3.44444444444444	1.77777777777778	-0.5	0.5	-0.222222222222222	-0.0370370370370371	-0.148148148148148	0.314814814814815	0.111111111111111	-0.388888888888889	-0.148148148148148	9
"ID1020"	16764.6	1.8	45.6	1.4	3.6	15	1	1	1	1.6	1.6	1.4	1.2	2.2	1	2	4	1.6	-0.466666666666667	0.2	-0.133333333333333	-0.4	0.166666666666667	0.3	0.166666666666667	-0.733333333333333	0.166666666666667	5
"ID1021"	15280.4	1.6	45.8	1.2	2.8	14.4	1	1.4	1	1.6	1.8	1.6	1.2	2.6	1	3.2	4.4	1.6	-0.133333333333333	0	0.2	0.5	-0.1	0.233333333333333	0.1	-0.2	0.0666666666666666	5
"ID1022"	11796.5	2	48	1	3.5	14	1	2	1	1	2	2	1	1.5	1	4.5	4	1.5	0	0	0.25	0.75	0.25	0.25	0	0.5	0.75	2
"ID1023"	17046	2	48	1	2	13	1	1	2	2	1	2	2	1	1	5	7	2	0	0	-0.333333333333333	0	-0.333333333333333	0	0	0.5	0	1
"ID1024"	11422.5	1.5	50.5	1	3.5	13.75	1	1.25	1	1.75	2	1.25	1.25	1.75	2.75	3.5	4.75	1.25	-0.5	-0.25	0.25	0.333333333333333	-0.0833333333333332	-0.375	-0.125	-0.375	0.166666666666667	4
"ID1025"	4751.5	2	43	1	4	14.5	1	1	1	1.5	2	1.5	1	1.5	1	3	4	2	-0.25	0	0	0.166666666666666	-0.166666666666666	0	0	-0.25	0	2
"ID1026"	19007	1	70	1	4	13	1	1	1	1	2	2	1	2	1	6	7	3	0	0	0.5	0.5	0	-0.5	0	0	0.5	1
"ID1027"	9867	2	40	1	5	16	1	2	1	2	2	1	1	1	1	0	1	2	-0.5	0.5	-1	-0.5	0.5	0.5	0	-1	-0.5	1
"ID1028"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1029"	4538	1	45	1	3	15	1	2	1	1	2	2	1	2	1	6	6	2	0.5	-0.5	0	0	-0.5	-1	0	0.5	1	1
"ID1030"	7377	2	51	2	4	15	1	2	1	2	2	1	1	1	1	0	5	1	-0.5	1	0	0.5	1	1	0	0	0	1
"ID1031"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1032"	6612	2	49	2	3	6	1	2	1	2	2	1	1	1	2	0	7	2	-1	1	-0.5	-0.5	1	1	0	-1	0	1
"ID1033"	21439.5	2	64	2	2.5	7.5	1	2	1	2	1.5	1.5	1.5	1	3	0.5	1.5	2	-1	1	-0.666666666666667	-1	0	1	1	-1	-1	2
"ID1034"	10324	1	54	1	1	3	1	2	1	2	1	3	1	2	4	0	1	3	-0.5	1	0	0.5	1	0.5	0	-1	1	1
"ID1035"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1036"	149	2	38	1	3	5	1	1	1	1	2	1	2	4	6	5	6	3	0.333333333333333	-0.5	0.5	0	0.333333333333333	-1	-0.5	0.5	-0.5	1
"ID1037"	9084.5	1.5	36	1	2.5	7	1	1.5	1	1.5	1.5	1.5	1	3.5	2.5	0.5	6	2	0	0	-0.25	0	0.25	0	0	0.25	0	2
"ID1038"	10356.5	1.75	47.75	1	1.5	5.75	1.25	1.25	1.25	1.75	1.5	1.75	1.5	1.25	5	2	4	2	-0.625	0	-0.125	-0.25	0.25	0.25	0.125	-0.75	0.125	4
"ID1039"	9571.25	1.5	58.25	1	2.5	5.5	1.25	1.5	1.25	1.5	1.75	1.75	1.5	2.5	2.5	2.5	3.75	1.25	-0.208333333333333	0.375	0.25	0.0416666666666668	0.25	0.125	0	-0.125	0.5	4
"ID1040"	11195.7142857143	2	57.4285714285714	1	2.42857142857143	6.28571428571429	1.42857142857143	1.42857142857143	1.42857142857143	1.85714285714286	2	2.28571428571429	1.28571428571429	2.85714285714286	2.28571428571429	1.71428571428571	3.57142857142857	2.14285714285714	-0.619047619047619	0.238095238095238	-0.0714285714285714	-0.0714285714285714	0.547619047619048	0.428571428571429	-0.142857142857143	-0.476190476190476	-0.0714285714285714	7
"ID1041"	9186.85714285714	1.85714285714286	47.7142857142857	1	2.85714285714286	5.85714285714286	1.28571428571429	1.57142857142857	1.42857142857143	1.71428571428571	1.85714285714286	1.71428571428571	1.42857142857143	1.57142857142857	4.57142857142857	2.28571428571429	4	1.57142857142857	-0.357142857142857	0.428571428571429	-0.214285714285714	-0.428571428571429	-0.166666666666667	0.333333333333333	0.0952380952380951	-0.357142857142857	-0.0714285714285714	7
"ID1042"	10423.8888888889	2	49.8888888888889	1	2.55555555555556	4.22222222222222	1.33333333333333	1.77777777777778	1.33333333333333	1.66666666666667	1.77777777777778	1.77777777777778	1.44444444444444	2.77777777777778	3.33333333333333	1.55555555555556	4	1.66666666666667	-0.222222222222222	0.222222222222222	0.0740740740740741	0.166666666666667	0.0185185185185184	0.037037037037037	-0.0555555555555556	-0.203703703703704	0.407407407407407	9
"ID1043"	9471.85714285714	1.57142857142857	53	1	2.14285714285714	6.85714285714286	1	1.42857142857143	1.42857142857143	1.85714285714286	1.42857142857143	2.28571428571429	1.42857142857143	1.85714285714286	3	1.14285714285714	2.85714285714286	1.57142857142857	-0.642857142857143	0.428571428571429	-0.119047619047619	-0.0714285714285714	-0.0714285714285714	0.0714285714285714	0.285714285714286	-0.5	0	7
"ID1044"	14314.8	1.4	63.8	1	1.8	6.2	1.4	1.2	1.6	1.8	1.4	1.8	1.6	2.4	2.8	3	5.2	1.8	-0.1	-0.266666666666667	0	0.2	0.2	-0.1	0.1	-0.1	0.2	5
"ID1045"	13802.6666666667	2	56.6666666666667	1	2.33333333333333	6	1.33333333333333	2	1.33333333333333	1.33333333333333	1.66666666666667	1.33333333333333	1.33333333333333	5	6	2.33333333333333	2.66666666666667	2	-0.333333333333333	0.166666666666667	0	0.166666666666667	0.333333333333333	0.166666666666667	0	-0.166666666666667	0	3
"ID1046"	7756.5	1.66666666666667	53.1666666666667	1	2	8	1.33333333333333	1.5	1.5	1.5	1.83333333333333	1.83333333333333	1.33333333333333	1.33333333333333	2.83333333333333	4	5.33333333333333	1.5	0.333333333333333	0.194444444444445	0.0555555555555555	0	-0.277777777777778	-0.194444444444445	-0.166666666666667	0.5	0.5	6
"ID1047"	11964.25	1.5	57.25	1	2.25	6.75	2	1	1.5	2	1.75	1.75	1.5	3	4.75	1.75	3.75	1.25	-0.583333333333333	0.375	0	0.125	0.333333333333333	0.25	0.208333333333333	-0.416666666666667	0.5	4
"ID1048"	508	1	48	1	3	10	1	1	1	3	2	2	1	1	1	5	6	2	0	0	0	0.5	-1	0	0	0	0	1
"ID1049"	15759	1	49	1	1	5	1	1	2	2	1	2	2	2	4	2	4	3	-0.5	0	0	0	-0.5	0	0	-0.333333333333333	0	1
"ID1050"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1051"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1052"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1053"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1054"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1055"	18292	2	43	3	3	12	1	1	2	2	2	2	2	5	8	1	5	3	0	0	0.5	0.5	0.5	0	0	-0.333333333333333	0.5	1
"ID1056"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1057"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1058"	13208.2	1.4	47.8	1	3.4	13	1	1.6	1.2	1.4	2	1.4	1	1.4	3.2	2.2	4.2	1.4	-0.266666666666667	0	0.1	0.4	0	0.0666666666666666	0.0666666666666668	-0.1	0	5
"ID1059"	7295	1	38	3	4	14	1	1	1	1	2	2	1	2	8	5	2	3	-0.5	0	0	0	0	0	0	0	0	1
"ID1060"	10643.5	1.66666666666667	50.5	1.66666666666667	3.5	12.3333333333333	1	1.83333333333333	1	1.83333333333333	1.83333333333333	1.5	1.16666666666667	2	3.66666666666667	1.16666666666667	2.66666666666667	2	-0.555555555555555	0.666666666666667	-0.166666666666667	0	0.333333333333333	0.444444444444445	0.166666666666667	-0.638888888888889	0.0555555555555555	6
"ID1061"	9794	2	64	1	2	13	1	2	1	2	2	2	1	1	1	5	4	2	0	0.5	0.5	0	-0.5	0.5	0	0	1	1
"ID1062"	10821.25	1.5	41.5	1.25	3.25	15.5	1	1.75	1	1.75	2	1.5	1	3.75	1	3.25	4.25	1.75	-0.625	-0.125	0.125	0.166666666666667	-0.25	0.375	-0.25	-0.25	-0.25	4
"ID1063"	18433	1.33333333333333	56.3333333333333	1	3.33333333333333	14	1	2	1	1.33333333333333	2	1.66666666666667	1	2.33333333333333	3.33333333333333	4	5	1	0.166666666666667	-0.166666666666667	0.333333333333333	0	-0.166666666666667	0	0.333333333333333	0.166666666666667	0.333333333333333	3
"ID1064"	10982.3333333333	1.66666666666667	40.3333333333333	1.16666666666667	3.66666666666667	15	1	1.5	1	1.33333333333333	1.83333333333333	1.83333333333333	1.16666666666667	2	2.83333333333333	3.33333333333333	4	1.66666666666667	-0.527777777777778	-0.138888888888889	0.111111111111111	0.361111111111111	-0.222222222222222	-0.0277777777777778	-0.166666666666667	-0.305555555555555	0.222222222222222	6
"ID1065"	11955.0833333333	1.5	55.6666666666667	1.41666666666667	3.41666666666667	12.9166666666667	1	1.75	1.08333333333333	1.5	1.83333333333333	1.58333333333333	1.16666666666667	2.08333333333333	2.08333333333333	3.25	4.75	1.75	-0.25	0.0972222222222223	-0.0833333333333333	0.166666666666667	-0.0555555555555556	0.291666666666667	0.0694444444444444	-0.111111111111111	0	12
"ID1066"	10612	2	32	1	4	13	1	2	1	1	2	2	1	1	1	5	6	2	0	0	0	0	-0.5	0	0	0	0	1
"ID1067"	2790.5	2	59.5	1	3	14	1	1.5	1	2	2	1.5	1	1.5	1	0.5	4	2	-0.5	0.75	0	-0.25	0.75	0.75	0.25	-0.5	0.5	2
"ID1068"	8625	1.75	57.5	1.25	4	13.5	1	1.75	1	1.25	2	1.5	1	2.75	1.75	2.5	5.25	1.5	-0.0416666666666668	0.125	0.25	0.5	0	0.25	0.25	0.125	0	4
"ID1069"	13482.25	1.5	51.25	1	3.5	14.5	1	1.25	1.25	1.5	1.75	2	1.25	2.5	1	3	4	2	-0.375	0.25	-0.25	0.375	-0.25	0.416666666666667	0.125	-0.5	-0.125	4
